moradia_classe;moradia_zoneamento;rua_tipo;lote_formato;terreno_contorno;utilidades;lote_config;terreno_declive;vizinhanca;condicao_1;condicao_2;geral_qualidade;geral_condicao;telhado_estilo;telhado_material;exterior_cobertura_1;alvenaria_tipo;exterior_qualidade;exterior_condicao;fundacao_tipo;porao_num_banheiros_lavabos;aquecimento_tipo;aquecimento_qualidade_condicao;ar_condicionado_central;sistema_eletrico_tipo;acima_solo_num_cozinhas;cozinha_qualidade;funcional;entrada_veiculo_pavimentada;venda_tipo;lote_area;construcao_ano;remodelacao_ano;alvenaria_area;porao_area_com_acabamento_1;porao_area_com_acabamento_2;porao_area_sem_acabamento;porao_num_banheiros;primeiro_andar_area;segundo_andar_area;acima_solo_num_banheiros;acima_solo_num_lavabos;acima_solo_num_quartos;acima_solo_num_comodos;total_num_lareiras;garagem_capacidade_carros;deck_madeira_area;varanda_aberta_area;varanda_fechada_area;venda_mes;venda_ano;venda_valor
dividida ou multinível;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;média;muito boa;quadril;telha padrão (composto);placa dura;face de tijolo;boa;boa;bloco de concreto;1;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;14149;1964;2001;50;68;722;190;0;1020;0;2;0;3;5;1;2;0;0;0;5;2007;165000
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;média;abaixo da média;duas águas;telha padrão (composto);placa dura;face de tijolo;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;11677;1966;1966;442;249;761;30;1;1040;0;1;0;3;6;0;1;0;90;0;2;2007;123000
Outros;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;acima da média;média;duas águas;telha padrão (composto);tapume de vinil;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;8400;1966;1966;0;187;627;0;1;913;0;1;0;3;6;0;1;0;0;252;5;2007;129000
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;média;média;duas águas;telha padrão (composto);tapume de vinil;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;7094;1966;1966;0;180;374;340;0;894;0;1;0;3;5;0;1;0;0;0;5;2007;125000
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;Sawyer;normal;normal;média;média;duas águas;telha padrão (composto);madeirra compensada;nenhum;m\u00e9dia;média;concreto derrramado;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;8978;1968;1968;0;0;0;948;0;948;0;1;0;3;6;0;1;147;0;0;5;2007;108000
Outros;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;Outros;declive leve;Sawyer;adjacente a rua alimentadora;normal;média;acima da média;duas águas;telha padrão (composto);placa dura;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;8425;1971;1990;0;748;0;20;1;868;0;1;0;2;6;0;2;138;0;0;5;2007;119900
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;média;média;duas águas;telha padrão (composto);placa dura;face de tijolo;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;8665;1968;1968;89;168;288;420;0;897;0;1;0;3;5;0;1;0;0;0;1;2007;115000
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;média;média;duas águas;telha padrão (composto);tapume de metal;face de tijolo;m\u00e9dia;boa;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;8398;1967;1967;323;114;529;300;1;943;0;1;0;2;5;0;2;132;0;0;6;2007;134500
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;média;boa;duas águas;telha padrão (composto);placa dura;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;7742;1966;1966;0;763;0;192;1;955;0;1;0;3;6;0;1;0;0;0;1;2007;127000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;média;média;duas águas;telha padrão (composto);tapume de vinil;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;8724;1968;1968;0;492;0;402;0;894;0;1;0;3;5;1;2;0;0;0;5;2007;129000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;acima da média;média;duas águas;telha padrão (composto);madeirra compensada;face de tijolo;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;8197;1977;1977;148;0;0;660;0;1285;0;1;1;3;7;1;2;138;0;0;4;2007;143500
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;Sawyer;adjacente a rua alimentadora;normal;média;boa;duas águas;telha padrão (composto);madeirra compensada;nenhum;m\u00e9dia;boa;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;Y;WD;8169;1966;1966;0;216;435;261;1;912;0;1;0;3;6;0;1;204;0;0;7;2007;129000
020;Residencial baixa densidade;pavimentada;regular;bancada;todas as utilidades p\u00fablicas;lote interno;declive moderado;Sawyer;Outros;normal;média;média;quadril;telha padrão (composto);face de tijolo;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;14175;1956;1998;0;386;522;332;1;1375;0;1;0;3;6;1;1;0;0;0;12;2007;187000
060;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;adjacente a rua alimentadora;normal;média;abaixo da média;duas águas;telha padrão (composto);tapume de madeira;face de tijolo;m\u00e9dia;Outros;bloco de concreto;0;forno de ar quente a gás;regular;Y;disjuntores padrão e Romex;1;média;Outros;Y;WD;16779;1920;1996;356;267;0;404;0;1567;1087;3;0;4;11;1;2;128;570;0;5;2007;158000
030;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;média;boa;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;boa;tijolo e telha;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;N;WD;25339;1918;2007;0;0;0;816;0;1416;0;2;0;3;7;0;2;0;0;112;8;2007;112000
050;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;boa;muito boa;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;tijolo e telha;0;forno de ar quente a gás;excelente;Y;caixa de fusíveis acima de 60 AMP e toda a fiação Romex (média);1;boa;funcionalidade típica;Y;WD;6960;1940;1998;0;258;0;422;0;798;504;1;1;2;6;2;1;0;0;0;7;2007;165250
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;acima da média;média;duas águas;telha padrão (composto);tapume de vinil;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;Y;WD;11375;1954;1995;0;736;0;231;0;1299;0;1;0;3;6;1;2;81;0;280;10;2007;150000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;Sawyer;adjacente a rua alimentadora;normal;média;acima da média;duas águas;telha padrão (composto);madeirra compensada;face de tijolo;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;Outros;13770;1958;1998;340;190;873;95;1;1176;0;1;0;3;6;2;1;0;0;0;10;2007;137000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer;normal;normal;abaixo da média;boa;duas águas;telha padrão (composto);tapume de madeira;nenhum;regular;média;Outros;0;forno de ar quente a gás;média;N;caixa de fusíveis acima de 60 AMP e toda a fiação Romex (média);1;média;Outros;Y;WD;9000;1945;1950;0;0;0;0;0;998;0;1;0;3;5;0;2;0;0;140;5;2007;89500
020;Residencial baixa densidade;pavimentada;Outros;depressão;todas as utilidades p\u00fablicas;rua sem saída;declive severo;Outros;normal;normal;boa;média;duas águas;telha padrão (composto);madeirra compensada;pedra;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;Y;WD;115149;1971;2002;351;1219;0;424;1;1824;0;2;0;2;5;2;2;380;48;0;6;2007;302000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;Outros;normal;normal;acima da média;média;quadril;telha padrão (composto);tapume de madeira;face de tijolo;m\u00e9dia;média;concreto derrramado;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;11075;1984;1984;136;299;891;0;0;1522;0;2;0;3;7;1;2;0;77;0;2;2007;182000
060;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;Outros;normal;normal;acima da média;média;duas águas;telha padrão (composto);madeirra compensada;face de tijolo;boa;média;concreto derrramado;1;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;10029;1988;1989;268;831;0;320;0;1164;896;2;1;4;8;1;2;0;228;0;9;2007;211000
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;Edwards;normal;normal;média;boa;quadril;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;boa;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;Y;WD;17541;1948;2005;0;300;0;109;0;1325;0;2;0;3;6;1;2;0;42;0;7;2007;216000
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Edwards;normal;normal;média;média;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;Outros;parcialmente pavimentada;Outros;22692;1953;1953;0;587;0;486;0;1630;0;2;0;3;6;1;2;0;64;0;3;2007;130000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Edwards;adjacente a rua alimentadora;normal;abaixo da média;média;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;N;disjuntores padrão e Romex;1;média;Outros;N;WD;17808;1946;1950;0;0;0;484;0;1242;0;1;0;2;4;0;1;0;0;0;7;2007;109900
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;Outros;normal;normal;acima da média;boa;quadril;telha padrão (composto);tapume de metal;pedra;m\u00e9dia;boa;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;boa;Outros;Y;WD;12671;1954;1994;300;353;0;935;0;2422;0;3;0;4;6;2;2;0;63;0;7;2007;255000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;Edwards;normal;normal;acima da média;boa;duas águas;telha padrão (composto);Outros;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;Y;WD;12615;1950;2001;0;477;0;725;1;2158;0;2;0;4;7;1;2;0;29;39;6;2007;243000
050;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Edwards;normal;normal;acima da média;acima da média;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;Y;WD;10512;1954;1954;0;491;0;497;0;988;638;1;1;3;6;0;1;366;0;0;5;2007;154000
020;Residencial baixa densidade;pavimentada;regular;encosta;todas as utilidades p\u00fablicas;lote interno;declive leve;Outros;normal;normal;média;média;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;bloco de concreto;1;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;5400;1958;1958;0;453;0;411;0;864;0;1;0;3;6;0;1;0;0;0;5;2007;118000
030;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;rua sem saída;declive leve;Edwards;normal;normal;abaixo da média;média;duas águas;telha padrão (composto);placa dura;nenhum;m\u00e9dia;média;Outros;0;forno de ar quente a gás;média;N;disjuntores padrão e Romex;1;boa;Outros;N;WD;11515;1958;1994;0;0;0;0;0;943;0;1;0;3;5;0;1;0;0;60;8;2007;80000
duplex - todas os estilos e idades;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Edwards;normal;normal;abaixo da média;Outros;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;concreto derrramado;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;2;média;funcionalidade típica;N;Outros;7711;1977;1977;0;1440;0;0;2;1440;0;2;0;4;8;0;0;321;0;0;8;2007;150000
030;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Edwards;normal;normal;abaixo da média;boa;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;tijolo e telha;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;N;WD;9098;1920;2002;0;348;0;180;1;605;0;1;0;2;5;0;0;0;0;144;7;2007;86000
desenvolvimento de unidade planejada de 1 andar (1946 e mais novas, todos os estilos);Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive moderado;Edwards;normal;normal;média;acima da média;duas águas;telha padrão (composto);tapume de madeira;face de tijolo;boa;Outros;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;3869;1984;1984;149;283;755;0;0;1038;0;2;0;2;5;0;1;0;105;0;7;2007;130000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Edwards;normal;normal;média;acima da média;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;9280;1951;1951;0;557;0;785;1;1342;0;1;0;4;7;0;1;0;0;0;4;2007;125000
050;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Edwards;normal;normal;média;acima da média;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;concreto derrramado;0;forno de ar quente a gás;média;N;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;11100;1951;1994;0;1080;0;0;1;1080;400;1;0;4;7;1;1;0;0;68;7;2007;136500
050;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Edwards;normal;normal;abaixo da média;média;Outros;telha padrão (composto);tapume de metal;nenhum;regular;Outros;tijolo e telha;0;Outros;regular;N;disjuntores padrão e Romex;1;média;funcionalidade típica;parcialmente pavimentada;WD;7550;1920;1950;0;0;0;951;0;986;376;2;0;4;7;0;1;0;0;0;3;2007;96000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Edwards;adjacente a rua arterial;normal;média;acima da média;quadril;telha padrão (composto);tapume de madeira;face de tijolo;m\u00e9dia;média;concreto derrramado;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;9060;1957;2006;98;0;0;0;0;1340;0;1;0;3;7;1;1;116;0;0;6;2007;120000
050;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Sawyer West;adjacente a rua alimentadora;normal;acima da média;média;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;boa;Outros;parcialmente pavimentada;WD;23920;1984;1984;0;0;0;1105;0;1105;717;2;0;4;7;1;2;0;195;1012;4;2007;228500
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;Sawyer West;adjacente a rua alimentadora;normal;boa;média;quadril;telha padrão (composto);placa dura;nenhum;boa;média;concreto derrramado;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;Y;WD;10357;1990;1991;0;738;0;172;1;1442;0;2;0;3;6;1;2;0;244;0;5;2007;179900
